doc_name,doc_data
DECRET EXECUTIF du 26 Chaâbane 1446 — portant nomination de directeurs des guichets uniques décentralisés de l'agence algérienne de promotion de l'investissement aux wilayas.,2025-02-25
"DECRET EXECUTIF du 26 Chaâbane 1446 — portant nomination du directeur des études économiques et des statistiques au ministère de l'énergie, des mines et des énergies renouvelables.",2025-02-25
DECRET EXECUTIF du 26 Chaâbane 1446 — portant nomination de directeurs de l'énergie et des mines dans certaines wilayas.,2025-02-25
ARRETE du 25 Chaâbane 1446 — mettant fin à la suppléance de la présidence de la Cour d'appel militaire de Blida / 1ère région militaire.,2025-02-24
ARRETES du 25 Chaâbane 1446 — mettant fin aux fonctions de magistrats militaires.,2025-02-24
"ARRETE du 28 Chaâbane 1446 — portant suppléance, à titre temporaire, de la présidence de la Cour d'appel militaire de Ouargla / 4ème région militaire.",2025-02-27
ARRETES du 25 Chaâbane 1446 — portant nomination de magistrats militaires.,2025-02-24
ARRETE du 6 Chaâbane 1446 — portant délégation de signature au chef de l'inspection générale des finances.,2025-02-05
ARRETE du 6 Chaâbane 1446 — portant délégation de signature au directeur général des douanes.,2025-02-05
ARRETE du 6 Chaâbane 1446 — portant délégation de signature au directeur général du budget.,2025-02-05
ARRETE du 6 Chaâbane 1446 — portant délégation de signature au directeur général du domaine national.,2025-02-05
"ARRETE du 6 Chaâbane 1446 — portant délégation de signature au directeur général de la numérisation, de la digitalisation et des systèmes d'information économiques.",2025-02-05
ARRETE du 7 Chaâbane 1446 — portant délégation de signature au directeur général de la prévision et des politiques.,2025-02-06
ARRETE du 7 Chaâbane 1446 — portant délégation de signature au directeur général des relations économiques et financières extérieures.,2025-02-06
ARRETE du 7 Chaâbane 1446 — portant délégation de signature à la directrice générale des impôts.,2025-02-06
ARRETE du 6 Chaâbane 1446 — portant délégation de signature au directeur des ressources humaines.,2025-02-05
ARRETE du 6 Chaâbane 1446 — portant délégation de signature au directeur du fonds spécial de retraite des cadres supérieurs de la Nation.,2025-02-05
ARRETE du 6 Chaâbane 1446 — portant délégation de signature au directeur de l'administration des moyens à l'inspection générale des finances.,2025-02-05
ARRETE du 6 Chaâbane 1446 — portant délégation de signature au directeur de l'administration des moyens et des finances à la direction générale du Trésor et de la comptabilité.,2025-02-05
"ARRETE du 6 Chaâbane 1446 — portant délégation de signature au directeur des moyens, des infrastructures et des opérations budgétaires à la direction générale des impôts.",2025-02-05
ARRETE du 6 Chaâbane 1446 — portant délégation de signature au directeur du personnel et de la formation à la direction générale des impôts.,2025-02-05
ARRETE du 6 Chaâbane 1446 — portant délégation de signature au directeur de l'administration des moyens et des finances à la direction générale du budget.,2025-02-05
ARRETE du 7 Chaâbane 1446 — portant délégation de signature au directeur de l'administration des moyens à la direction générale des douanes.,2025-02-06
ARRETE du 9 Chaâbane 1446 — portant délégation de signature au sous-directeur des moyens et du budget à la direction générale du domaine national.,2025-02-08
ARRETE du 14 Chaâbane 1446 — portant délégation de signature au sous-directeur du budget et de la comptabilité à l'inspection générale des finances.,2025-02-13
ARRETE INTERMINISTERIEL du 11 Chaâbane 1446 — portant approbation du plan permanent de sauvegarde et de mise en valeur du secteur sauvegardé de la vieille ville de Nedroma.,2025-02-10
ARRETE du 21 Chaâbane 1446 — portant institutionnalisation du festival culturel national du chant.,2025-02-20
ARRETE du 20 Rajab 1446 — modifiant l'arrêté du 24 Dhou El Kaâda 1444 correspondant au 13 juin 2023 portant désignation des membres de la commission compétente chargée de l'étude des plans de projets hôteliers.,2025-01-20
ARRETE INTERMINISTERIEL du 24 Chaâbane 1446 — complétant l'arrêté interministériel du 15 Moharram 1419 correspondant au 12 mai 1998 portant organisation de la direction de la santé et de la population de wilaya.,2025-02-23
"ARRETE du 27 Rajab 1446 — modifiant l'arrêté du 26 Chaoual 1445 correspondant au 5 mai 2024 portant désignation des membres de la commission nationale de recours préalable qualifiée en matière de sécurité sociale, créée au sein de la caisse nationale des assurances sociales des travailleurs salariés (CNAS).",2025-01-27
ARRETE INTERMINISTERIEL du 25 Chaâbane 1446 — portant placement en position d'activité auprès de l'école nationale supérieure des sciences islamiques (Dar El Coran) de certains corps spécifiques relevant du ministère de la santé.,2025-02-24
"Décret présidentiel n° 25-92 — portant ratification de l'accord de coopération entre le Gouvernement de la République algérienne démocratique et populaire et le Gouvernement de la République tunisienne dans le domaine de la transformation numérique, signé à Alger, le 4 octobre 2023.",2025-03-04
"Décret présidentiel n° 25-93 — portant ratification de l'accord de coopération entre le Gouvernement de la République algérienne démocratique et populaire et le Gouvernement de la République tunisienne dans le domaine de la culture, signé à Alger, le 4 octobre 2023.",2025-03-04
Décret exécutif n° — du 3 Ramadhan 1446 correspondant au 3 mars 2025 mettant fin à des fonctions à la wilaya d'Alger.,2025-03-03
Décret exécutif n° — du 3 Ramadhan 1446 correspondant au 3 mars 2025 mettant fin aux fonctions du chef de cabinet du wali de la wilaya de M'Sila.,2025-03-03
Décret exécutif n° — du 27 Chaâbane 1446 correspondant au 26 février 2025 mettant fin aux fonctions d'un directeur d'études au ministère des moudjahidine et des ayants droit.,2025-02-26
Décret exécutif n° — du 27 Chaâbane 1446 correspondant au 26 février 2025 mettant fin aux fonctions d'une sous-directrice à l'ex-ministère des moudjahidine.,2025-02-26
Décret exécutif n° — du 27 Chaâbane 1446 correspondant au 26 février 2025 mettant fin aux fonctions d'une sous-directrice au ministère des moudjahidine et des ayants droit.,2025-02-26
Décrets exécutifs n° — du 27 Chaâbane 1446 correspondant au 26 février 2025 mettant fin aux fonctions d'ex-directeurs des moudjahidine de wilayas.,2025-02-26
Décret exécutif n° — du 27 Chaâbane 1446 correspondant au 26 février 2025 mettant fin aux fonctions de directeurs de musées régionaux du moudjahid.,2025-02-26
Décrets exécutifs n° — du 3 Ramadhan 1446 correspondant au 3 mars 2025 mettant fin aux fonctions de directeurs des affaires religieuses et des wakfs dans certaines wilayas.,2025-03-03
Décret exécutif n° — du 3 Ramadhan 1446 correspondant au 3 mars 2025 mettant fin aux fonctions du directeur de l'institut national de formation spécialisée des corps spécifiques de l'administration des affaires religieuses et des wakfs à Relizane (commune de Sidi M'Hamed Benaouda).,2025-03-03
Décrets exécutifs n° — du 28 Chaâbane 1446 correspondant au 27 février 2025 mettant fin aux fonctions d'ex-directeurs des ressources en eau dans certaines wilayas.,2025-02-27
"Décret exécutif n° — du 3 Ramadhan 1446 correspondant au 3 mars 2025 mettant fin aux fonctions d'un chargé d'études et de synthèse au ministère du travail, de l'emploi et de la sécurité sociale.",2025-03-03
"Décret exécutif n° — du 28 Chaâbane 1446 correspondant au 27 février 2025 mettant fin aux fonctions d'un sous-directeur au ministère de l'économie de la connaissance, des start-up et des micro-entreprises.",2025-02-27
Décret exécutif n° — du 3 Ramadhan 1446 correspondant au 3 mars 2025 portant nomination à la wilaya d'Alger.,2025-03-03
Décret exécutif n° — du 3 Ramadhan 1446 correspondant au 3 mars 2025 portant nomination du chef de cabinet du wali de la wilaya de Annaba.,2025-03-03
Décret exécutif n° — du 27 Chaâbane 1446 correspondant au 26 février 2025 portant nomination au ministère des moudjahidine et des ayants droit.,2025-02-26
Décret exécutif n° — du 27 Chaâbane 1446 correspondant au 26 février 2025 portant nomination de directeurs des moudjahidine et des ayants droit dans certaines wilayas.,2025-02-26
Décret exécutif n° — du 3 Ramadhan 1446 correspondant au 3 mars 2025 portant nomination d'un inspecteur au ministère des affaires religieuses et des wakfs.,2025-03-03
Décret exécutif n° — du 3 Ramadhan 1446 correspondant au 3 mars 2025 portant nomination de directeurs des affaires religieuses et des wakfs dans certaines wilayas.,2025-03-03
Décret exécutif n° — du 28 Chaâbane 1446 correspondant au 27 février 2025 portant nomination de directeurs de l'hydraulique dans certaines wilayas.,2025-02-27
"Décret exécutif n° — du 28 Chaâbane 1446 correspondant au 27 février 2025 portant nomination du directeur de la législation et de la réglementation de sécurité sociale et de la mutualité sociale au ministère du travail, de l'emploi et de la sécurité sociale.",2025-02-27
"Décret exécutif n° — du 28 Chaâbane 1446 correspondant au 27 février 2025 portant nomination du directeur des systèmes d'information au ministère de l'économie de la connaissance, des start-up et des micro-entreprises.",2025-02-27
Arrêté n° — du 20 Rajab 1446 correspondant au 20 janvier 2025 modifiant l'arrêté du 15 Moharram 1445 correspondant au 2 août 2023 fixant la liste nominative des membres du conseil d'administration de l'école nationale supérieure des sciences géodésiques et des techniques spatiales.,2025-01-20
Arrêté n° — du 12 Chaâbane 1446 correspondant au 11 février 2025 portant délégation de signature au chef de division de la gestion des opérations financières et de la trésorerie à la direction générale du Trésor et de la comptabilité.,2025-02-11
Arrêté n° — du 12 Chaâbane 1446 correspondant au 11 février 2025 portant délégation de signature au chef de division des activités financières à la direction générale du Trésor et de la comptabilité.,2025-02-11
Arrêté n° — du 12 Chaâbane 1446 correspondant au 11 février 2025 portant délégation de signature au chef de division de la gestion comptable des opérations du Trésor public à la direction générale du Trésor et de la comptabilité.,2025-02-11
Arrêté n° — du 12 Chaâbane 1446 correspondant au 11 février 2025 portant délégation de signature à la sous-directrice du personnel à la direction générale du Trésor et de la comptabilité.,2025-02-11
